TEXT,label
夜神月都没这么仔细,0
朋友圈一个没有，之前谈女朋友的时候发过后面分手就删了,0
百分之九十是做美容美甲的,0
乌鸦哥没吃就掀桌子了好么,0
回复 00后农村小伙 :你没听懂层主的意思 再看几遍,0
就这么说吧，真的就是任务重，课程紧张 你让学生们七点上课，晚上九点下课，不过分吧 唉～就偏不，就让你睡眠不足 主打一个能多吃一点苦就多吃，不吃就亏了,0
怕不是没钱了来ATM无卡取款,0
玩偶真的发过这段话吗,0
比得过驴肉火烧吗？,0
我就是河北的，高中也那么过来的。谁也不想那么卷，但是我是老师，我是校长，我也只能让自己学生卷起来，不然等于是害了学生们一辈子。 现在河北高中就是个脱轨的列车，单独的一个人一个学校甚至一个县都不能拉回它，只有省里出手才可能把他拉回来。,0
本来，我只想好好的过完大学四年，可是她为什么要来找我,0
叔叔推的游戏,0
大X老师都是骂人的，你玩孙吧不知道这些吗,0
如果82岁，我的父母还能叫我宝贝，那我一定很幸福,0
吃太多 栏杆都压弯了,0
剑来看不了一点剧情拖沓磨叽，水字数倒是一流，草蛇灰线伏脉千里伏到读者都快忘记这回事了,0
听都没听过这学校什么黑恶势力聚集地,0
如果连墙都翻不出去我只能说墙挡的就是你这种的,0
难道你真的是天才,0
书友，要好好活下去呀，剑来还没完结呢,0
如何评价，好烧,0
我没骂过女生不要抓我,0
我是一吃就肚子疼 饮食不规律 我不会也是吧,0
别人有才华≠我要嫉妒,0
我去，别，你们快自守,0
我透4个了,0
你要说帝皇，刘邦刘秀李二朱元璋始皇帝基本前五了，就西汉前有高祖后有武帝，在抖音贴吧自然没那么高热度,0
错了错了兄弟们,0
还不怕这些你以后去外国逛一圈问问外国小孩对中国的看法是什么，能不能说出自己的见解,0
你是GG还是MM,0
g了 兄弟们姐姐不理我了,0
回头一看，发现虎式坦克气势汹汹的追了上来,0
吧里krd天天出来跳也不见管,0
以前是以前现在是现在，就算是以前也要分地区，很多地区反而以不与本地异性结合为耻,0
你就原谅她吧！毕竟和平年代,0
不知道的以为拍碟中谍呢,0
图二什么意思？,0
气死我了玩吧三国杀降降火,0
回国了就已经是别人的形状了。,0
道理我都懂，可是这鸽子怎么这么大,0
槽点太多，一时间不知道说啥了,0
红色通缉是吧,0
就一句话，他是你亲爹,0
复活赛打赢了？,0
能学明白算啊，真学不明白咋整都白扯，纯折磨,0
元和末年，有一位渔民…,0
有一说一，咯血青龙刀黑切这版本比星虫收集者猛多了,0
看到这比昵称就绷不住了,0
我觉得是原神玩家,0
这是加了微信后的聊天 等会发之前的经历,0
发挥你们的脑洞8u们,0
都112楼了,0
加油，别放弃希望,0
其实和这次五条悟最像的，应该就是石之海中承太郎了,0
我妈出去吃饭回来的时候都带一大碗菜，实在不济拿点汉堡给我们吃，或者是一些烧烤，饺子之类的，如果我妈哪天就带两只虾回来给我吃，那我都怀疑他这是菜市场试吃的时候带回来的。,0
能集中精神保持6个小时已经是天赋了……一般也就4-5个小时，正好够考完试,0
小希没能彻底完成的壮举，犹太人还是太多了,0
礼毕了礼毕了,0
肉夹馍比那味道好,0
比名次的话，我高中确实会对比每次自己的年排，因为确实不知道自己几斤几两，每次卷子难度也不统一，靠名次来估摸学习状态，定位一下当前的自己,0
凭借轮廓认出来了,0
别这么说，快发,0
人多了，就不被当人看了,0
我至今都不知道他为什么这么讨厌我,0
谈恋爱，住一起，结婚。不都是这个流程吗,0
没办法，疑问挺多的,0
我看过右边那个视频，俩前夫妻本来就挺有钱的，不过住这个酒店是赞助商出的钱,0
《哆啦A梦》静香,0
什么唐家三少,0
"只要能掩盖jieji矛盾，什么性别， lgbt,种族都可以被掀起来",0
没关系，你室友有钱也不要紧。最关键的是，说不定她根本就看不上你呢？！,0
截图看烧屏可真有你的,0
大家都没素质≠我也没素质,0
牛逼的学校,0
我研究生感觉时间紧任务重，写小论文投稿然后改，还要参加各种比赛，什么电赛数学建模，第一年上课还比较轻松以外，后面感觉真是时间完全不够用，每天9点到晚上11点才走，上一篇的审稿意见又出来了，最多一篇我反复修改5次才给过，一个荷兰审稿人，不知道为啥那么难对付,0
好好好，这下真无敌了,0
事情嘛，我在评论区和一个逆天辩论的时候这货突然蹦出来输出，你们觉得我该怎么回击？,0
有没有诺贝尔原神奖,0
油管啥的怎么屏蔽那方面的账号啊，一用中文搜索，必给你推荐恶心内容。,0
这样的老国王去哪里领,0
可以呀 问题是没有抵押 家里的房不属于我 一个本科生抵押不了就接不到,0
学学日本的武士对决,0
是不是你的都不知道呢,0
家里没什么资产还被退学，这辈子和毁了也差不了多少，到时候女的家里说不定还要报复，不如自己先动手得了,0
河南孩子真的苦，听朋友说他河南老家的侄子上的班里面有100来号人,0
这一套课秒不了虎式,0
夹带私货是吧,0
你直接扣上去，她受不了的哪还有那么多事,0
华师一晚自习其实是没课但是有很多作业，如果不在校上晚自习还得请假。整体学习效率其实还没把学生放进普通高中高，纯靠学生生源质量好自主意识强才有那么多清北，要是学生开摆了就烂得比外面更彻底,0
是的，我已经在法院了，明天给大家直播,0
lz跟她认识有十年了吧，我以前有想过跟她谈恋爱的，可是她以前没把我放心上，现在又要来找我，我不知道她要怎么样,0
啊？非要说的话兔吧的生态位不就是航吧的前身嘛？而且我寻思着内容也挺正常的啊,0
都朝天椒了还要怎么样,0
我还真有点害怕呢,0
又现洗房女！河南郑州一男子结婚仅十个月便被女方起诉离婚抢家产,0
哪里来的纯爱,0
这事情两方面，一方面学校不愿意动脑子带中等生，另一方面人太多只能死里卷,0
啊!噢!!噢!,0
不知道，我只知道现在这堵墙严重影响我查阅各种资料有些东西国内根本没有，印象最深的就是有个课程的例题我找了半天才在ytb上找到一个讲解,0
话说舔狗买的最多的也是奶茶吧,0
这副尊容能伤到谁,0
这种感觉真的特别难受，用了药膏基本没有效果，痒到抽搐，不敢抓，抓了出血不说，还特别疼,0
我都尬得脚趾头扣出三室一厅了,0
别人脆皮都走你脸上a了，你开大啊,0
如果我这一辈子都很难拿出来50w打水漂，我就一点都不会犹豫了。但是我很确定几年后我就能拿得出来，所以才这死样。,0
有地方实现了,0
还有什么好说的,0
楼主我可一个你别似，求求你了,0
这生意可以啊，玛德以后不会都是这样的吧,0
是的 是的 快a上去 给大伙笑,0
就问你一个是吧,0
很抱歉以这样的方式打扰大家，这是我姐夫患尿毒症急需换肾，现在他爸爸愿意捐肾救他，但手术费以及治疗费也是很高的数目，恳求好心人救救他,0
好……好热啊,0
你温柔的tone我听得清楚,0
水经验就直说,0
别的我都可以强行接受，地雷系都能高尚一把？他那贫瘠的一亩三分地没有肥料接出知识的果子了吗,0
对付山之恶魔的法器是鼓,0
这文采，蚌埠住了,0
出去的弱子也不少，下个东西还要人手把手教学。,0
每错，我tm高中的时候学校还安排人去衡水了，还tm要学习衡水模式,0
今天我们相聚在这里，中间忘了，后面忘了，左转的红灯最难等了啊啊啊啊啊啊啊啊啊吗,0
找导员换宿舍，这是最优解,0
移动端贴吧又少一表情？,0
奶茶也不贵啊，不至于这么说吧,0
没事挑事的那个才是史捏,0
我也是，干了三个月就不干了，本来还以为卖一套房出去能赚很多，结果客人都没有。,0
问一下各位抗抗们，是不是任何一种爱好入坑都需要很多米啊,0
跟孩子姓,0
那你得看她有没有天天这样问你其他同学,0
呃呃,0
时运不济，命运多舛啊,0
我很想知道你怎么在几年后拿到50W,0
可别 到时候谁照顾楼主父母万一出什么事情,0
鼠鼠的妈妈体弱多病，高血压，经常晕倒，属鼠的爸爸就是普普通通但又顶天立地的工人，扛起了属鼠的家，属鼠的爸爸妈妈都对自己很好，属鼠很幸福很幸福,0
好学校也差不多这样操作,0
是啊 但是我的梦想是去扶贫 然后听别人夸我牛x呀,0
一不小心接头霸王,0
谈笑间樯橹灰飞烟灭,0
属于是往粪坑扔鞭炮炸一脸蛆了,0
所以我问的是不靠父母来钱的路子呀。,0
是因为我长得太难看了吗,0
大伙恼回路跟你不一样，别发这些了会被骂的,0
还被顶实了，造成便秘,0
我也想做绝版男孩,0
个人感觉不太好，毕竟都是家人而且都是成年人，尝试一起沟通会不会更好当然对方过于逆天的话就只能使用经典力学了,0
我打了，你们随意,0
伊斯兰国家能不能团结一下给以色列点苦头吃，巴勒斯坦说实话没法和以色列打，以色列把巴勒斯坦人当牲口，被报复也是自作自受,0
不要啊快点说反转了，你是骗人的,0
真确的 初中高中也喜欢攀比 越长大越觉得没必要,0
都是孙笑川干的,0
看到你这个帖子突然就蚌住了。,0
想带你赚钱的人，一般都是想赚你的钱,0
我是真的觉得糖妞长得还不错的,0
梦乃爱华和筱田优，劈菇秒了所有女优,0
看到你这绷不住了,0
你发现了小细节,0
别闹，收破烂绝对比大部分打工人赚得多,0
是时候展现一下中国制造了给日本骑士版本一点震撼,0
5，真的漂亮,0
懂不懂尊重人啊，叫姐妹,0
吃完饭了，继续,0
那没看见荤菜是什么鬼，不理解,0
串子价格一般低很多,0
你是对的你是对的请不要追杀我,0
对面一个扣脚大汉，怎么无中生有发你嗨丝,0
重点也不是虾啊,0
今年穿的99的棉袄，照穿,0
合理的 最后狠狠蹬一次自行车,0
鸡肚你的才华,0
楼主这么好的人一定会是那10%的,0
大哥你太稳了,0
司机有问题,0
最后才摧毁我的尊严，他真的，我哭死,0
这种事情传出去我还怎么混得下去啊,0
这种应该叫极品好客人能正常做完生意就是好事了哈哈,0
不光商家笑我也要笑一笑,0
好眼力，本来都没看见,0
这个不对吧！！(*ﾟ∀ﾟ*),0
所以说人不钻狗洞,0
当然了，如果有实力，能去大厂当个小管理就当本鼠在放屁,0
江苏彩礼这么出名吗,0
我告诉你，你完蛋了，今天本来心情很好，但是刷到了你的帖子让我心情变差了，所以你不能死，不然,0
我去，我也喜欢光太郎,0
脑婆我给你下跪了，求求你把v给我吧，我见第一眼就爱上了你，你是我人生中的灯塔，照射我前行的道路，一天看不见你我就感觉难过，整天昏天黑地的生活着，你就是我的明天，没有你我的世界是不会开花的,0
拿起拔粪宝直接冲啊！天王黑卡！板载！,0
不分男女，只要是人都会说谎，不是当事人，没看到全程的真实经过就不要贸然站队,0
嫉妒你的才华,0
丁真还没成为网红前家里就已经算有钱的了，要不然顶真为什么能半子不识当个家里蹲呢，,0
拉黑了还发，就挺不正常的,0
胰腺癌早期不容易发现的，一般发现已经晚了,0
实体派对是吧,0
邓超先生你好，你是毛里求斯的国王吗？,0
krd是这样的,0
这种东西发出来不过审吧,0
唐妞不等式,0
建议直接上去抄，抄到闭嘴,0
不好意思，瓦机是我脑婆,0
定居中国变成人上人不好吗,0
绿牌佬好强的攻击性,0
现在的人真的是越来越自私了,0
这种东西不是许多年前就有了吗，《嫁人要嫁灰太狼》，异曲同工罢了，只不过那两年网络不发达，而且日子没有那么难过，所以这帮欧格林没跳出来罢了,0
尴尬了吧这一下,0
我和我的好兄弟高中三年的同桌，因为上学离得很远三年没见了，这次是特地找我玩两天，我总不能拒绝别人吧。这样生气我确实接受不了，兄弟们，我真的做错了吗,0
苏联当时还有资格决定？,0
小学里 鼠鼠的班级都是固定的 六年都是同一个班 不会换班什么的,0
你得搞清楚主语而不是只看谓语和宾语,0
最新消息，最新消息，判了！,0
净土个口巾，吧主为了蹭地狱吧热度创的,0
什么视觉系,0
朝鲜,0
还不更？打搅打晕了,0
新英雄,0
南阳音乐节？,0
今天唐妞要开庭了,0
《命运石之门》牧濑红莉栖,0
艺术太超前，毕加索叫大师系列,0
他妈的，这才是爱情啊,0
广东,0
中文这么好？,0
肯定是俺们安徽，没见过比我还爱过的人,0
抖音上看到的 不知真假,0
想多了，别人人多，墙内还有降临派,0
听妈妈的，妈妈只会为你考虑,0
不知道诶,0
@贴吧大艺术家,0
世上再无枷锁！,0
我父母不喜欢我女朋友 总认为郊区和市区不合适,0
感觉我有点把持不住了，兄弟们，怎么办,0
飞神，竞选总统吧,0
有趣 我要看兵不血刃,0
《银魂》神乐,0
我只有在去按摩的时候 才会多按一层电梯,0
有钱人真的不一样，一晚上就我们一年的工资,0
卖皮燕子哈哈哈哈哈,0
在携程上有消费提醒无外乎旅行或订酒店，再加上前面验孕棒，你说干了什么。,0
又是女生又是刚下steam，buff叠这么多怎么能不让人认为她是不了解steam的？哪怕题主提问的时候贴个steam页面我都当她努力了,0
别急，我肯定不会白送这20,0
而原神两样都占完了最强的完整角色需要无数个六四八，武器也是，道具靠副本赏赐这种浓史都有人趋之若鹜很难想象他的大脑如何,0
不怎么了解手游圈,0
出口转内销？,0
西藏,0
怎么有一种特别的音调啊  中,0
确实，哥，我可能比较奇怪吧,0
把自己床围起来,0
不是东雪莲？,0
什么外星人,0
理解万岁,0
你先说好，半决赛给送去季军组了怎么办大伙能不能把攻击性拉满？,0
这是?玩偶?,0
鼠鼠小学的时候书包里还被塞过钱呢 当时放学回家 突然发现有一张被折成爱心的五块钱 不知道是谁塞的 不过鼠鼠高兴的拿去买辣条了,0
确实，看个标题就知道楼主不可能范那些低级错误，一堆人还搁哪叫叫叫,0
整容后更漂亮了,0
一方水土养一方人,0
带学牲也不小了,0
最近一部被焯到翻白眼了,0
现在要改也不好改，和供货商签合同了,0
身材很顶，就是感觉好作品不多,0
根投降输一半定律，该犯人主动申请增加刑期可以认定为有投降情节，现宣判该犯人刑期为4年11个月,0
看看我有没有沸羊羊潜质,0
致敬纯爱战神,0
两种解释，第一种就是隐晦的表达自己对于这方面的理解约等于0，第二种就是等一手“搭子”,0
啊原来楼主是广东的我还以为湖南也有早餐肠粉,0
这不是鬼父说的话？这不能乱算啊,0
你谁啊？,0
怎么还说洋文,0
还好吧，人之常情,0
有一点确实是我没考虑到，毕竟本质也是从多个视角产生的，如果某些地区确实缺少生育资源的话，从这里的男性视角来看把外地的女性娶回来会产生荣耀感也挺合理，毕竟他为本地增添了生育资源,0
性价比低没必要一星差评的，毕竟明码标价，确实沾点,0
非也！孙吧之兴盛均在胶也,0
什么迈克尔乔丹复出,0
很细节的对线,0
牛魔的，我这边今天下雪，你这么一说搞的我想喝热豆浆了,0
阴阳怪气，拿别人难处当做某些人赢的谈资，无论如何也不能留吧？,0
男闺蜜啊，紧锁的眉头突然舒展了,0
已经枪毙立即执行了,0
就这种卖相才入味,0
敲诈勒索,0
有人说以色列是美国亲儿子，我笑了，明明是亲爹才对,0
小胡子万岁,0
兄弟们让我先聊一聊,0
来了兄弟们原来刚才她在开车,0
这不，迎新晚会上就有贵物要在新生面前展现自己的雌风，扩大自己的势力了,0
没伤的瓜10天也不会烂,0
好家伙，这样看你很温柔的姐姐啊,0
搜索放生戒色，放生是戒s最快的办法,0
细说把持不住,0
建议你以后每天买个馒头都给50wr,0
就你们三个实名了,0
楼下细说,0
我发动漫女主你们打分,0
你们蹦迪开心，捞乡捡东西也开心这就是双赢，赢两次,0
听鼠鼠号令，冲锋！,0
鼠鼠选择左耳朵进右耳朵出结果我爸见我不出声，骂的更狠，鼠鼠决定搭理一下，然后就听见我爸吼到：“娘娘腔，出来打一架啊，你这个（）杂（）！”鼠鼠依旧没啥感觉，甚至打开了QQ录音，发给群友们，然后表示要不润了吧，待在家里过年我绝对会出事,0
太烧了 搭个绞线,0
如何评价坤哥新造型,0
这么恐怖的吗,0
贴吧怎么还吞评论,0
黄牌先撤，小东西顶着,0
诺贝尔:我没设立过这种奖项。,0
你把百合番发孙吧？求你别了,0
神中神小时候天天听,0
一百个大学里面总算有一个要求女同学帮助男同学干活了，女宝们都激动坏了，对得起校名了这是,0
三十五天，我高中两个月一次，周六中午放假，回到家晚上，周日中午出发，晚上到学校，真的苦逼,0
看过很多次依然绷不住,0
说的是让各种莫名其妙的人跳，尤其是之前毛子的哪个舞蹈团,0
给我看乐了,0
用小米的都是屌丝吗？我用的也是小米诶,0
墙利的是你？你别太自作多情了,0
今天我的朋友学业上很伤心，父母不理解让我去安慰一下他在安慰回来的路上，我请他吃个饭。,0
长得有姚明高又如何，不好看再高也没用,0
第一次发帖，武侯镇楼,0
通通零分,0
不是，这就网左了，你有多保守啊哥们,0
我觉得楼主是比较客观的（）我也建议先沟通。责任确实在她但也不是说非得和楼里一堆二极管老哥一样直接就得分，反正分了伤心的是你不是他们他们就看一乐子你要分了伤心再发个帖就是大乐子,0
感觉像吸了℃,0
怎么没人？都有对象是吧,0
此时有一只无形的大手在掌控着孙吧来点经验谢谢,0
然后，本来还时不时跟1说话的我，本来那可怜的说话频率，现在被盖伦放了个q，给我沉默了,0
她痛骂我恶毒,0
然后就是无聊的3人走路环节，路上，我一直在给1打伞，断断续续的聊着，3离我们有点远。拍点照，这看看，那看看，然后就到了游乐措施这边。,0
新认识了个妹子，给我嘴都钓翘了,0
孙吧现状：,0
tm的，这才是爱情啊,0
我只看到一群破防仔无差别攻击楼主，给差评是顾客权利，你这么急不如让美团取消差评功能,0
带tag搜啊，搜到一个顺着找就行了，你就往那个方向看，大数据会指引你的,0
对面好像很懂行啊,0
余孽们急死了,0
我还以为是酸萝卜必吃的缩写,0
国外有政治正确，友友们坐山观虎斗岂不美哉？,0
手机APP有问题可能,0
三天做两轮？一天做两轮！高三下学期看试卷已经是简单的随便画两笔就过了，只有难的题才花时间看一下,0
孙笑川指使我们这么干的 先抓孙笑川 还有科比沙克也干了,0
不等式秒了,0
现在家家都生儿子的多 第一胎是女儿 肯定要第二胎的 第二胎大概率是男宝 相反 如果第一胎是男的 几乎不会要第二胎 实际男人数量越来越多了 男人竞争力强了很 不加倍努力 以后连和女性接触的机会都没有,0
今年过年，有个老太太找我大娘退被子，说掉色了洗不干净，被子是1999年买的，我跟我妈反复确认是不是2019年的，毕竟疫情期间有可能没退，警察来了，看着那张1999年发黄的收据警察都乐了,0
8U如何评价,0
经验+3,0
理来还没有完结呢。你可不能G啊鼠鼠加油啊,0
本来是想在校园网上展现攻击力的，但是想了想，决定给她们一点小小的震撼，来波捧杀（其实就是寡不敌众）,0
孙8认识的,0
现在都有自动翻译,0
这是弄啥嘞,0
老婆老婆恰个v,0
汉文帝执政后期土地税都不收了,0
我家开连锁水果店的，哈密瓜这东西一般最多放半个月，有个别能放很久，但是七八天烂的有不少，要看品种的，那种软肉的坏的快，脆肉的很慢,0
谁是郊区？,0
不主动不拒绝不负责,0
把世界调到静音，聆听名刀的声音,0
我那时候还是文理科，就四门，完全可以考完。现在选科目是不是没有文综理综了，要是分开考肯定一天考不完,0
孙吧新基地,0
为何感觉猫奴的发言都如此降智,0
生命最后的时光陪陪家里人吧。,0
是的，每天学一点比集中在一天学好很多。究其原因，很多人的问题还是不把高考作为一个正确的目标，想的都是（突击一下完事）或者干脆不重视,0
姐妹地盘很好,0
哈哈，等新的治安管理法出来，就不是给你限流那么简单咯,0
不是诺贝尔亲自发我不信,0
判了孙笑川粥烙之刑,0
狠狠灌入柴油是吧,0
因为文治本来就没意思,0
为什么有妇女节没有男人节,0
异性同事？但这是表白礼物不同意为什么要喝呢，可以直接说出来而不是“我接受≠我同意”,0
咕咕来咯！是俄洛伊喵,0
哈哈 还好我看了一年 连关注都没点过,0
铁，饭是钢，一顿不吃饿得慌,0
你发到孙吧是什么居心,0
不知道，加三,0
什么番？,0
一针见血地指出了问题所在,0
维新派，不打,0
为什么我没遇见,0
建议多发几个平台,0
淡季贴吧,0
刚百度的，这玩意买回去8天不坏才该害怕,0
有没有可能某些人一击脱靶拉黑呢？另外孙吧十一级怎么了？就得像你们一样只有情绪输出不讲逻辑是吗？,0
在这也能看到吧主,0
买金 而且最好不要买那些一口价的金（就是不标克数的，因为这些的溢价都挺高的）你给妈妈买什么东西她都会高兴的,0
不行你必须死在我后面,0
初中开鬼火？,0
不行你必须似在我后面,0
，我还以为是那个芋圆,0
真的就是让人想起。庭有枇杷树，吾妻死之年所手植也，今已亭亭如盖矣。,0
哈哈哈哈你是没被爱过吧，卫生纸包虾包的不是虾，是爱啊,0
会不会线下真实我，害怕,0
是碰都碰不得滑梯,0
這個我就不清楚了，我也是推廣上看到下了玩的,0
鼠鼠今天和班上某个不熟的人碰见面，也不知道哪里说的不对，他说我阴阳怪气，还说我喝酒了，我几次想打岔开玩笑圆回话题，他每次都强硬的推搡我。,0
羡慕还差不多,0
抠脚大汉了解一下,0
正常的啊，大家放心听,0
初中生不能再多了,0
我之前碰到过一个往桌子上吐痰的你敢信,0
只看过一部被上司教做人的，身材很好，该大的大该小的小，片子里还用了少见的黑暗蒙眼自摸的拍摄手法，耳目一新又增加情欲气氛。那段真的不错，把演技缺点规避掉了。就那片子能有4.7分，个人实力3.5,0
guys?都是你兄弟?,0
打赢复活赛了,0
弟军还有5秒进入战场,0
分了就行了,0
没事没事，占有欲很正常，尝试沟通嘛，如果你女朋友不会考虑你就我行我素的话，可能三观不太相合，可能楼主要考虑能不能走下去了,0
快来水快来水快来水,0
平民都冲上去鞭尸，可见有多招人恨,0
光线问题,0
烟酒适量还行 但是在公共场合我很讨厌抽烟的人 纹身打钉的我都不想靠太近,0
我记得你直接发图片回复就可以了的？我之前直接发就是动图，你可以试试选择原图发送,0
都是孙吧蓝牌干的,0
这不分等什么呢？,0
日常扣出幻觉,0
没办法，你不卷有的是人卷 带头的只要不反对这种现象，就会一直有人去做,0
不懂就问，这种的话会不会连累家里人，有人上门讨债之类的,0
医院检查那部神中神,0
10个一前一后是吧,0
图里“设为头像”,0
好吧，怪不得每次上个steam都要等半天,0
收藏了，gkdgkd,0
我最喜欢双拼肠粉加米粉,0
下面帖子被吞了大体就是到货后直接申请退货退款，并申请客服介入,0
村发金，速回,0
你去问问春风，可否再活一世,0
在吗，图片号主微信头像和我老师头像一样,0
看不上走人就是，对方只是长得丑，又没有对你造成什么影响，这样把别人照片挂网上不是影响到别人的自信心吗？,0
她的树脂哪里去了,0
回民表示无所谓，反正也不吃,0
请问是湖北的于先生吗,0
看id，这是串子，别被骗到了,0
"估计是呆了有些年数了,要不然也不会娶一个中国的女生",0
众所周知网上清一色酒吧舞爱摇摇,0
现在是打算去一个网友家里,0
悲哀的不是右边的奢靡，而是左边拼命努力一个晚上才200多,0
鼠鼠高中不怎么努力学习，然后上了个破烂大学，进了寝室只有三个人。一个人提前和别的同学认识了然后天天找他，另一个转去其他班了，然后鼠鼠就没人陪了，天天一个人独来独往，好孤单啊,0
krd特色,0
确实，有钱的还能花钱续命，没钱硬要治只会负债累累然后人还没了,0
你还真别说，我上大学了有个同学从来不知道强，也没看过墙外边的消息。然后我室友在晚上吹牛逼的时候跟他讲这些东西，他听得一愣一愣的，之后管那室友要了梯子翻出去看了。现在一整个就一个魔怔人,0
看得我心脏都疼,0
你断后，我先走,0
食尸鬼是这样的,0
理论上说完全可以睡到12点起，起床吃饭，下午3小时晚上3小时，6小时把握好的话一天的效果（时间*效率）和那些满打满算的也差不多。重要的是战略规划，预算执行，以及对目标的理解和把握。俗称，版本理解和英雄理解。,0
但是你还有叫你宝贝的爸爸，你因为老婆说你恶心你就想死？,0
恐怖谷了,0
你8是这样的,0
那我190是不是只有找个2米的才能看到我的帅气,0
好玩,0
抱歉  超出我的评价范围了,0
鼠鼠还很社恐，在寝室外更不知道怎么交朋友了,0
韩国特色,0
一个人也好，或者找隔壁寝室的,0
然后后面我跟她说着要见面，当时确实真的觉得她这个人可以，值得一见，我跟她说，她也觉得可以，她职校单招的，四月份就放假在她阿姨家做事，然后说6月5号长沙见面,0
什么蛇女,0
都过了一分钟了还不同意,0
今天很开心，不打胶,0
同学，真的是你！居然在这刷到你了，你还记得以前我们上学时候吗，咱俩小学还是同桌，天天上课都爱聊天，我换新手机了，你的号找不到了，咱重新把好友加上呗,0
嫉妒你的菜花,0
这id…有种千禧年的美感,0
建议直接喂脸上,0
鸡肚你的菜花,0
你是纹身的？连纹身都动机都给你懂完了,0
初中二十块钱都请同学吃香喝辣了2000这个数目想都不敢想,0
布雷维克不香吗,0
鼠鼠现在十分害怕被坦克大队追杀,0
快进到百度删帖,0
“我们大韩民国不这样判的啊”,0
就迷信收集者破败，不肯为已经有了优势的队友补充一点点容错。,0
三个神 哪一个更顶,0
轻小说《魔女之旅》第21卷通常版封面,0
游戏时长多久合适,0
啊？鼠鼠我也是这个头像呢,0
想谈恋爱啊,0
这是在外面结了多少仇啊,0
为啥年上系一直没年下系有人气啊？,0
过年还放啥假啊    应该要一学期都不放的,0
剑姬,0
什么工作，什么学历，这工资太慕了,0
直接找个两米五的站着给人家嗦吧,0
微信小号骗室友,0
有人拍就关闭交易，重新钓，无限循环，你脑子呢,0
业界goat,0
最二刺螈的一集,0
这玩意至少在刚出来的时候相比其他手游一堆回合卡牌肯定是降纬打击，没玩过电脑的肯定觉得好玩啊。玩过电脑游戏之后就觉得无聊了，但剧情一直都是一坨没的说。,0
就该让你去当法官去,0
好吧，忍到现在绷不住了,0
经典合影，希望上镜,0
把它放电脑上玩就是图个流畅运行，为什呢要把它跟pc，主机游戏比连提都不配提啊,0
细说塞进去了,0
不如写在纸上，至少以后家人还能看见，网络还是太虚拟了,0
骗不到人就要被噶腰子了，能不急吗,0
你实习啥啊，五点点就起床,0
然后整个一下午就和妹妹待在咖啡店  中间还换了一家又去喝  但是到了五点的时候妹妹说她晚上要回去,0
我已经提前一天和我女朋友报备过了，这个兄弟是我高中同桌，三年没见，好兄弟特地来找我玩两天，今天和好兄弟从一点玩到九点半，结果女朋友生气，我真的很难受，我真的有错吗。我也不知道怎么办了#恋爱##女朋友#,0
梦乃爱华和筱田优，屁股秒了所有女优,0
成年了就没问题，晶哥管不了捏,0
他将如闪电般归来,0
片哥都黄牌了,0
哪里鬼图了我都能冲一发了,0
都这个版本了怎么还有人敢反抗t0,0
这层说话的给我全部记忆再删除一遍,0
md，绷不住住了,0
重点不是虾，是喝麻了还想着老婆,0
这都是小事，8u真心希望你好起来，给我加油,0
没有米线的东西,0
鼠鼠还是忘不掉她现在要重新把握机会,0
第二个是以前那些恐怖小说的广告,0
能换个小点的枪管吗,0
所以我很不理解为什么有纹身就该被歧视这个问题，以前有些混混痞子用纹身标新立异我能理解，但是现在很多人对纹身也会有别的看法，不能这么绝对的去看待,0
我草，我也就是每天三块这样,0
各位还不是不要键盘侠了，不然后果很严重,0
想破防？那得给你来点硬菜了,0
最绷不住的一集,0
排列组合是吧,0
那真的很恶 心，楼主已经了解了很多东西，男 女 铜什么的，楼主爸  妈也在楼主的影响下稍微了解了一些，但我们还是又一次被恶，心到了，爸  妈因为这件事摔坏了那个平板，妹妹也离 家出走了，为了劝她回家，楼主爸妈保证不再追 究她，楼主身在高中更管不到她,0
你说这么多有啥用啊？我也不知道你搁哪我也吃不到，不要让我后悔买了能闻味的手机,0
古战场没绷住,0
多放学一会多点作业罢了,0
人家说的手软是杀人还是分手,0
还是圣罗兰的外套,0
什麼人類用尾巴,0
接着更，爱看,0
你爹开始学数据结构了？,0
嘛嘛的，攒一下就没了,0
老板?校长！,0
拥有敌特潜质，建议她们在专业上好好发展,0
体验了被一群小孩家长包围的快乐,0
因为提到他就是文景之治，几乎没有黑点，争议太少没流量不如Uzi,0
不承认不是很正常吗？哪个统治阶级会承认自己做过的错误的事?,0
忍不了快去洗脚,0
黄就不说了。毒赌怎么一大把不信邪去试试然后一去不回的人呀？,0
不至于这么离谱,0
正常漫画，甚至有点严肃,0
你不是你爸宝贝吗,0
《旗鼓相当的对手》,0
属实在小舅子身上看到自己了,0
ok 接下来到重头戏了 是你们想看的病娇,0
笑死我了，你这也太懂了,0
就是因为升学率基本不变，排位才比分数有意义,0
然后我开始变得不耐烦,0
你松，别人不松，自会有人闹,0
在抖音看一下国人轻易被营销号带节奏，把油涂壁开放了会出事的,0
我们这里还好，说是高三什么的都不让多上课补课了,0
你真了解就会发现大多数人其实根本不会翻,0
那直接回到意林时代了。油报纸里藏德国工程师,0
而且叫的声音特别特别大。。。搞得我以为吵架。。。,0
不合法的我知道 但是我还是要看看有没有正大光明赚钱的希望 赚不到就算了嘛,0
让你老婆也玩孙吧,0
